Date,Open,High,Low,Close,Adj Close,Volume
2006-12-13,1.930500,1.959500,1.909500,1.925000,1.925000,93556000
2006-12-14,1.937000,1.977000,1.930000,1.951000,1.951000,125922000
2006-12-15,1.969000,2.009500,1.961500,2.000500,2.000500,163070000
2006-12-18,2.010000,2.032000,1.943000,1.963000,1.963000,129734000
2006-12-19,1.939000,1.986000,1.911500,1.971000,1.971000,150400000
2006-12-20,1.971500,2.015000,1.969500,2.000500,2.000500,155686000
2006-12-21,1.993500,2.017000,1.982500,1.994500,1.994500,131004000
2006-12-22,1.999000,2.025500,1.995500,2.012000,2.012000,111702000
2006-12-26,2.006500,2.006500,1.971000,1.990000,1.990000,89472000
2006-12-27,1.993000,2.023500,1.990000,2.014500,2.014500,70730000
2006-12-28,2.019000,2.031500,1.996000,2.010500,2.010500,90910000
2006-12-29,2.003000,2.012500,1.967500,1.973000,1.973000,83940000
2007-01-03,1.934000,1.953000,1.902500,1.935000,1.935000,248102000
2007-01-04,1.929500,1.957000,1.913000,1.945000,1.945000,126368000
2007-01-05,1.936000,1.939500,1.880000,1.918500,1.918500,132394000
2007-01-08,1.911000,1.915500,1.858500,1.875000,1.875000,135660000
2007-01-09,1.880000,1.903000,1.867000,1.889000,1.889000,114060000
2007-01-10,1.874500,1.885000,1.853500,1.857500,1.857500,130550000
2007-01-11,1.858500,1.900000,1.858500,1.870000,1.870000,129312000
2007-01-12,1.868000,1.910500,1.863500,1.910000,1.910000,89328000
2007-01-16,1.920000,1.944500,1.898500,1.933000,1.933000,112874000
2007-01-17,1.935000,1.950000,1.889000,1.894000,1.894000,100536000
2007-01-18,1.875000,1.882500,1.836000,1.849000,1.849000,182100000
2007-01-19,1.834500,1.874000,1.830000,1.851000,1.851000,121918000
2007-01-22,1.882500,1.895000,1.840000,1.847500,1.847500,166340000
2007-01-23,1.845000,1.853500,1.815000,1.821500,1.821500,106272000
2007-01-24,1.825500,1.868000,1.825000,1.863000,1.863000,105434000
2007-01-25,1.904000,1.911500,1.839000,1.854000,1.854000,134952000
2007-01-26,1.863000,1.863000,1.815000,1.842500,1.842500,82786000
2007-01-29,1.835000,1.872500,1.827000,1.871500,1.871500,147900000
2007-01-30,1.864500,1.871000,1.831500,1.852500,1.852500,96270000
2007-01-31,1.847500,1.909500,1.838000,1.883500,1.883500,145550000
2007-02-01,1.897500,1.965000,1.892500,1.935000,1.935000,522462000
2007-02-02,1.861500,1.887000,1.834000,1.869500,1.869500,517014000
2007-02-05,1.862500,1.871000,1.838500,1.858000,1.858000,122218000
2007-02-06,1.860000,1.920500,1.854000,1.913500,1.913500,172254000
2007-02-07,1.924500,1.976000,1.920000,1.949000,1.949000,210064000
2007-02-08,1.947500,1.975500,1.933500,1.955000,1.955000,109672000
2007-02-09,1.959500,1.965500,1.933000,1.936000,1.936000,119202000
2007-02-12,1.939500,1.949500,1.918000,1.942500,1.942500,76714000
2007-02-13,1.942500,1.980500,1.942500,1.965500,1.965500,90110000
2007-02-14,1.961500,2.014000,1.957000,2.007000,2.007000,136282000
2007-02-15,2.007000,2.016000,1.993000,2.003000,2.003000,101764000
2007-02-16,1.995000,2.022000,1.993500,2.016500,2.016500,93580000
2007-02-20,2.006500,2.087000,2.000000,2.075500,2.075500,178068000
2007-02-21,2.059500,2.066000,2.046000,2.063000,2.063000,90168000
2007-02-22,2.070000,2.100000,2.044500,2.050000,2.050000,98522000
2007-02-23,2.050000,2.060000,2.037000,2.039000,2.039000,109948000
2007-02-26,2.043000,2.060000,2.020000,2.044000,2.044000,80704000
2007-02-27,2.009500,2.027000,1.939000,1.941500,1.941500,177014000
2007-02-28,1.945500,1.979000,1.904000,1.957000,1.957000,153748000
2007-03-01,1.966000,1.966000,1.902500,1.942500,1.942500,185116000
2007-03-02,1.916000,1.943500,1.884500,1.884500,1.884500,155756000
2007-03-05,1.857500,1.916000,1.852000,1.852500,1.852500,191312000
2007-03-06,1.884500,1.933000,1.870500,1.929000,1.929000,256964000
2007-03-07,1.934000,1.966000,1.914000,1.918000,1.918000,172892000
2007-03-08,1.938500,1.961000,1.899000,1.905000,1.905000,152586000
2007-03-09,1.924000,1.944500,1.900000,1.942000,1.942000,124002000
2007-03-12,1.932000,1.952500,1.919000,1.940500,1.940500,97580000
2007-03-13,1.915000,1.944000,1.884500,1.891000,1.891000,104082000
2007-03-14,1.888000,1.911000,1.863000,1.904000,1.904000,171822000
2007-03-15,1.905000,1.914500,1.877500,1.889000,1.889000,145314000
2007-03-16,1.886000,1.904000,1.876000,1.892500,1.892500,137310000
2007-03-19,1.900000,1.927000,1.900000,1.922500,1.922500,84532000
2007-03-20,1.926500,1.934500,1.911500,1.929000,1.929000,76026000
2007-03-21,1.927500,1.990000,1.915500,1.990000,1.990000,99928000
2007-03-22,1.974000,1.986000,1.945500,1.974500,1.974500,106630000
2007-03-23,1.978000,1.980000,1.949000,1.949000,1.949000,58830000
2007-03-26,1.949000,1.952500,1.921500,1.950500,1.950500,70422000
2007-03-27,1.941000,1.971000,1.938000,1.968500,1.968500,79872000
2007-03-28,1.954500,1.975500,1.937000,1.967000,1.967000,124044000
2007-03-29,1.982500,1.996000,1.965000,1.990500,1.990500,128104000
2007-03-30,1.987500,2.012000,1.971000,1.989500,1.989500,119938000
2007-04-02,1.992500,2.023500,1.977500,2.021000,2.021000,141826000
2007-04-03,2.021000,2.069000,2.020000,2.059500,2.059500,119364000
2007-04-04,2.061000,2.077500,2.046000,2.076500,2.076500,81294000
2007-04-05,2.078500,2.088000,2.072000,2.084000,2.084000,65768000
2007-04-09,2.086000,2.107000,2.080500,2.083000,2.083000,83654000
2007-04-10,2.078500,2.098000,2.073000,2.093000,2.093000,68436000
2007-04-11,2.086500,2.093500,2.062000,2.084000,2.084000,101568000
2007-04-12,2.086500,2.118500,2.070000,2.113500,2.113500,95090000
2007-04-13,2.109500,2.125000,2.096500,2.120500,2.120500,72200000
2007-04-16,2.188500,2.265000,2.183500,2.260000,2.260000,268880000
2007-04-17,2.264000,2.266000,2.237500,2.253500,2.253500,147978000
2007-04-18,2.240000,2.257500,2.231500,2.249500,2.249500,99928000
2007-04-19,2.230500,2.257500,2.220500,2.232000,2.232000,96194000
2007-04-20,2.254500,2.258500,2.226000,2.247500,2.247500,119610000
2007-04-23,2.213500,2.240500,2.208000,2.238500,2.238500,141772000
2007-04-24,2.237500,2.250000,2.221500,2.237500,2.237500,397752000
2007-04-25,2.656000,2.859000,2.647500,2.840500,2.840500,2086584000
2007-04-26,2.825000,3.152000,2.803500,3.139000,3.139000,1243590000
2007-04-27,3.062000,3.192000,3.031000,3.130000,3.130000,1014668000
2007-04-30,3.095500,3.122000,3.059000,3.066500,3.066500,479584000
2007-05-01,3.056000,3.102000,3.014000,3.102000,3.102000,370380000
2007-05-02,3.084000,3.112500,3.045000,3.059000,3.059000,288544000
2007-05-03,3.054000,3.127000,3.038000,3.109500,3.109500,269640000
2007-05-04,3.119500,3.187500,3.117500,3.161500,3.161500,285986000
2007-05-07,3.121500,3.161500,3.035500,3.041000,3.041000,296166000
2007-05-08,3.027000,3.092000,2.985000,3.091500,3.091500,271022000
2007-05-09,3.100000,3.147500,3.065000,3.142500,3.142500,177498000
2007-05-10,3.122000,3.132500,3.042500,3.046000,3.046000,201040000
2007-05-11,3.048000,3.080000,3.028000,3.078000,3.078000,158382000
2007-05-14,3.084000,3.087000,3.030000,3.085000,3.085000,155208000
2007-11-20,3.993000,4.100000,3.915500,4.019500,4.019500,232200000
2007-11-21,3.962000,4.043000,3.932500,3.988000,3.988000,133566000
2007-11-23,4.005500,4.072500,3.949000,4.071500,4.071500,55618000
2007-11-26,4.115000,4.224500,4.057000,4.065000,4.065000,172210000
2007-11-27,4.146000,4.282500,4.110500,4.279500,4.279500,172684000
2007-11-28,4.377500,4.528500,4.337500,4.515000,4.515000,228068000
2007-11-29,4.494500,4.573500,4.434000,4.457500,4.457500,139542000
2007-11-30,4.528000,4.554000,4.415500,4.528000,4.528000,137632000
2007-12-03,4.501500,4.612500,4.488500,4.545500,4.545500,120010000
2007-12-04,4.502000,4.728000,4.502000,4.720500,4.720500,146758000
2007-12-05,4.749500,4.749500,4.599000,4.659500,4.659500,132172000
2007-12-06,4.664000,4.750000,4.641500,4.710500,4.710500,109454000
2007-12-07,4.728000,4.734000,4.645500,4.715500,4.715500,78696000
2007-12-10,4.715500,4.717500,4.615000,4.651000,4.651000,103612000
2007-12-11,4.655000,4.797000,4.537500,4.537500,4.537500,205392000
2007-12-12,4.642000,4.687500,4.466000,4.564000,4.564000,144562000
2007-12-13,4.552500,4.650000,4.531500,4.620000,4.620000,120926000
2007-12-14,4.538500,4.562000,4.446500,4.454000,4.454000,120046000
2007-12-17,4.450500,4.453000,4.249500,4.254500,4.254500,153954000
2007-12-18,4.291500,4.373000,4.193000,4.344500,4.344500,145322000
2007-12-19,4.347000,4.497500,4.341500,4.469000,4.469000,152324000
2007-12-20,4.507000,4.537500,4.454500,4.529000,4.529000,117596000
2007-12-21,4.573500,4.614000,4.519500,4.563000,4.563000,132098000
2007-12-24,4.552500,4.578000,4.515000,4.550500,4.550500,40342000
2007-12-26,4.574000,4.697000,4.525000,4.642500,4.642500,108844000
2007-12-27,4.633500,4.764500,4.625000,4.712500,4.712500,142274000
2007-12-28,4.763500,4.795000,4.605000,4.722500,4.722500,151758000
2007-12-31,4.690500,4.718500,4.622500,4.632000,4.632000,115104000
2008-01-02,4.767500,4.871500,4.735000,4.812500,4.812500,277174000
2008-01-03,4.803000,4.862500,4.726000,4.760500,4.760500,182450000
2008-01-04,4.663000,4.670000,4.425000,4.439500,4.439500,205400000
2008-01-07,4.431000,4.528500,4.273500,4.441000,4.441000,199632000
2008-01-08,4.377500,4.591500,4.346500,4.394000,4.394000,245666000
2008-01-09,4.378000,4.390000,4.012000,4.261000,4.261000,328218000
2008-01-10,4.199000,4.298500,4.148500,4.213000,4.213000,232198000
2008-01-11,4.201500,4.201500,4.014500,4.054000,4.054000,212486000
2008-01-14,4.109000,4.166000,3.943500,4.143500,4.143500,181122000
2008-01-15,4.024500,4.050500,3.925500,4.012000,4.012000,193118000
2008-01-16,3.979000,4.118000,3.922000,4.017500,4.017500,248140000
2008-01-17,4.008000,4.112500,3.977000,4.006000,4.006000,198018000
2008-01-18,3.996500,4.115500,3.902000,3.988000,3.988000,267286000
2008-01-22,3.679000,3.986000,3.611000,3.924000,3.924000,256444000
2008-01-23,3.780000,3.840000,3.497500,3.698500,3.698500,408114000
2008-01-24,3.726500,3.894000,3.709500,3.883500,3.883500,197732000
2008-01-25,3.934500,4.071500,3.816500,3.880000,3.880000,200552000
2008-01-28,3.845500,3.870000,3.717000,3.791000,3.791000,170106000
2008-01-29,3.788500,3.795000,3.603000,3.697500,3.697500,199160000
2008-01-30,3.677000,3.871000,3.662500,3.710500,3.710500,505974000
2008-01-31,3.445500,3.943500,3.442000,3.885000,3.885000,857718000
2008-02-01,3.951000,3.970000,3.668500,3.731500,3.731500,327220000
2008-02-04,3.725000,3.833000,3.695000,3.697500,3.697500,183104000
2008-02-05,3.640000,3.710500,3.600000,3.604500,3.604500,192678000
2008-02-06,3.615000,3.621500,3.408500,3.424500,3.424500,247990000
2008-02-07,3.368500,3.635500,3.361000,3.545500,3.545500,290034000
2008-02-08,3.670000,3.730000,3.626000,3.675000,3.675000,234008000
2008-02-11,3.657000,3.798000,3.638500,3.759500,3.759500,155274000
2008-02-12,3.771500,3.852500,3.689500,3.722500,3.722500,188980000
2008-02-13,3.749500,3.942500,3.663500,3.886500,3.886500,221406000
2008-02-14,3.886500,3.894000,3.759000,3.790000,3.790000,149944000
2008-02-15,3.750000,3.759500,3.597000,3.648000,3.648000,222402000
2008-02-19,3.677000,3.700000,3.577500,3.604000,3.604000,142184000
2008-02-20,3.595000,3.694000,3.555000,3.682000,3.682000,129014000
2008-02-21,3.697000,3.710500,3.468500,3.495000,3.495000,263016000
2008-02-22,3.527000,3.610500,3.493000,3.604000,3.604000,246854000
2008-02-25,3.617500,3.675000,3.570500,3.663500,3.663500,157164000
2008-02-26,3.595500,3.675000,3.514000,3.584500,3.584500,197826000
2008-02-27,3.534000,3.574000,3.478500,3.543500,3.543500,178610000
2008-02-28,3.515000,3.530000,3.355500,3.392500,3.392500,263356000
2008-02-29,3.350500,3.375000,3.198500,3.223500,3.223500,233292000
2008-03-03,3.179500,3.224500,3.060000,3.121500,3.121500,274422000
2008-03-04,3.083500,3.330000,3.061500,3.267000,3.267000,334072000
2008-03-05,3.283000,3.317000,3.191000,3.249500,3.249500,222528000
2008-03-06,3.237500,3.273000,3.125000,3.137000,3.137000,166866000
2008-03-07,3.110000,3.243500,3.100500,3.204500,3.204500,208762000
2008-03-10,3.195000,3.257500,3.145500,3.173500,3.173500,186420000
2008-03-11,3.297500,3.358500,3.185500,3.357500,3.357500,194858000
2008-03-12,3.338500,3.411500,3.282000,3.325500,3.325500,154976000
2008-03-13,3.255500,3.477500,3.218500,3.416000,3.416000,214150000
2008-03-14,3.430500,3.534000,3.303000,3.411000,3.411000,248414000
2008-03-17,3.286000,3.389500,3.246000,3.326500,3.326500,194182000
2008-03-18,3.412500,3.596500,3.379500,3.585000,3.585000,191014000
2008-03-19,3.555000,3.700000,3.508500,3.508500,3.508500,220838000
2008-03-20,3.508500,3.674500,3.469000,3.659500,3.659500,228214000
2008-03-24,3.691000,3.846500,3.637500,3.797500,3.797500,187908000
2008-03-25,3.791500,3.814500,3.702500,3.758500,3.758500,126550000
2008-03-26,3.707000,3.756000,3.662000,3.690000,3.690000,125702000
2008-03-27,3.718500,3.734500,3.540000,3.540000,3.540000,158848000
2008-03-28,3.550000,3.610500,3.463000,3.488000,3.488000,105582000
2008-03-31,3.512500,3.582000,3.481500,3.565000,3.565000,109406000
2008-04-01,3.649500,3.854500,3.638000,3.835000,3.835000,194680000
2008-04-02,3.854000,3.950000,3.806000,3.868500,3.868500,171848000
2008-04-03,3.757500,3.800500,3.690500,3.747000,3.747000,162998000
2008-04-04,3.763000,3.891500,3.714000,3.843500,3.843500,143056000
2008-04-07,3.868000,3.921500,3.800000,3.845000,3.845000,133448000
2008-04-08,3.820000,3.880500,3.775000,3.865000,3.865000,99320000
2008-04-09,3.828000,3.833500,3.683000,3.719500,3.719500,133206000
2008-04-10,3.724000,3.774500,3.636500,3.741500,3.741500,125110000
2008-04-11,3.692000,3.715000,3.581000,3.599500,3.599500,135712000
2008-04-14,3.585000,3.700000,3.564500,3.630500,3.630500,87090000
2008-04-15,3.648500,3.699000,3.532500,3.625000,3.625000,136262000
2008-04-16,3.651000,3.750000,3.647000,3.729500,3.729500,134936000
2008-04-17,3.709000,3.751000,3.680500,3.702000,3.702000,124400000
2008-04-18,3.824000,4.100000,3.816000,4.005000,4.005000,335826000
2008-04-21,4.001500,4.067000,3.953000,4.009000,4.009000,186708000
2008-04-22,3.997000,3.997000,3.877000,3.980000,3.980000,144900000
2008-04-23,4.015000,4.132000,3.937000,4.050000,4.050000,385008000
2008-04-24,3.885500,4.026500,3.846500,3.884500,3.884500,421470000
